node_sig_1,node_sig2,bitcoin_sig_1,bitcoin_sig_2,features,chain_hash,channel_id,node_id_1,node_id_2,bitcoin_key_1,bitcoin_key_2
null,null,null,null,null,null,13431,2399,513,null,null
null,null,null,null,null,null,13432,513,3099,null,null
null,null,null,null,null,null,13433,2399,194,null,null
null,null,null,null,null,null,13434,54,3099,null,null
null,null,null,null,null,null,13435,3084,359,null,null
null,null,null,null,null,null,13436,2171,346,null,null
null,null,null,null,null,null,13437,3031,151,null,null
null,null,null,null,null,null,13438,3031,151,null,null
null,null,null,null,null,null,13439,342,3099,null,null
null,null,null,null,null,null,13440,346,3099,null,null
null,null,null,null,null,null,13441,1477,3099,null,null
null,null,null,null,null,null,13442,359,3099,null,null
null,null,null,null,null,null,13443,1474,3099,null,null
null,null,null,null,null,null,13444,353,3099,null,null
null,null,null,null,null,null,13445,358,3099,null,null
null,null,null,null,null,null,13446,58,3099,null,null
null,null,null,null,null,null,13447,356,3099,null,null
null,null,null,null,null,null,13448,1473,3099,null,null
null,null,null,null,null,null,13449,343,3099,null,null
null,null,null,null,null,null,13450,332,3099,null,null
null,null,null,null,null,null,13451,326,3099,null,null
null,null,null,null,null,null,13452,334,3099,null,null
null,null,null,null,null,null,13453,1475,3099,null,null
null,null,null,null,null,null,13454,1476,3099,null,null
null,null,null,null,null,null,13455,219,3099,null,null
null,null,null,null,null,null,13456,345,3099,null,null
null,null,null,null,null,null,13457,350,3099,null,null
null,null,null,null,null,null,13458,1777,3099,null,null
null,null,null,null,null,null,13459,355,725,null,null
null,null,null,null,null,null,13460,326,3099,null,null
null,null,null,null,null,null,13461,346,3099,null,null
null,null,null,null,null,null,13462,1477,3099,null,null
null,null,null,null,null,null,13463,46,3100,null,null
null,null,null,null,null,null,13464,3094,77,null,null
null,null,null,null,null,null,13465,52,3101,null,null
null,null,null,null,null,null,13466,54,3099,null,null
null,null,null,null,null,null,13467,350,3099,null,null
null,null,null,null,null,null,13468,352,2404,null,null
null,null,null,null,null,null,13469,343,3099,null,null
null,null,null,null,null,null,13470,77,396,null,null
null,null,null,null,null,null,13471,1873,77,null,null
null,null,null,null,null,null,13472,1474,3102,null,null
null,null,null,null,null,null,13473,400,396,null,null
null,null,null,null,null,null,13474,820,396,null,null
null,null,null,null,null,null,13475,1463,3103,null,null
null,null,null,null,null,null,13476,349,3103,null,null
null,null,null,null,null,null,13477,352,3103,null,null
null,null,null,null,null,null,13478,2,3094,null,null
null,null,null,null,null,null,13479,3104,346,null,null
null,null,null,null,null,null,13480,476,3105,null,null
null,null,null,null,null,null,13481,3106,177,null,null
null,null,null,null,null,null,13482,3097,350,null,null
null,null,null,null,null,null,13483,3097,343,null,null
null,null,null,null,null,null,13484,265,19,null,null
null,null,null,null,null,null,13485,227,2936,null,null
null,null,null,null,null,null,13486,3089,332,null,null
null,null,null,null,null,null,13487,76,3099,null,null
null,null,null,null,null,null,13488,87,3099,null,null
null,null,null,null,null,null,13489,466,3099,null,null
null,null,null,null,null,null,13490,2687,3099,null,null
null,null,null,null,null,null,13491,101,3099,null,null
null,null,null,null,null,null,13492,476,3099,null,null
null,null,null,null,null,null,13493,150,3099,null,null
null,null,null,null,null,null,13494,265,3099,null,null
null,null,null,null,null,null,13495,95,3099,null,null
null,null,null,null,null,null,13496,422,3099,null,null
null,null,null,null,null,null,13497,1088,3099,null,null
null,null,null,null,null,null,13498,1115,3099,null,null
null,null,null,null,null,null,13499,1353,3099,null,null
null,null,null,null,null,null,13500,1351,3099,null,null
null,null,null,null,null,null,13501,2163,3099,null,null
null,null,null,null,null,null,13502,220,3099,null,null
null,null,null,null,null,null,13503,33,3099,null,null
null,null,null,null,null,null,13504,281,3099,null,null
null,null,null,null,null,null,13505,467,3099,null,null
null,null,null,null,null,null,13506,3089,2427,null,null
null,null,null,null,null,null,13507,353,3089,null,null
null,null,null,null,null,null,13508,2758,2949,null,null
null,null,null,null,null,null,13509,2970,1867,null,null
null,null,null,null,null,null,13510,2970,332,null,null
null,null,null,null,null,null,13511,2970,347,null,null
null,null,null,null,null,null,13512,3107,3060,null,null
null,null,null,null,null,null,13513,265,216,null,null
null,null,null,null,null,null,13514,3060,130,null,null
null,null,null,null,null,null,13515,2520,2872,null,null
null,null,null,null,null,null,13516,1642,2872,null,null
null,null,null,null,null,null,13517,2,3108,null,null
null,null,null,null,null,null,13518,2,3079,null,null
null,null,null,null,null,null,13519,3093,909,null,null
null,null,null,null,null,null,13520,3086,58,null,null
null,null,null,null,null,null,13521,54,3086,null,null
null,null,null,null,null,null,13522,2687,1193,null,null
null,null,null,null,null,null,13523,2427,3109,null,null
null,null,null,null,null,null,13524,925,3110,null,null
null,null,null,null,null,null,13525,3111,115,null,null
null,null,null,null,null,null,13526,3112,915,null,null
null,null,null,null,null,null,13527,286,2687,null,null
null,null,null,null,null,null,13528,1841,3113,null,null
null,null,null,null,null,null,13529,3111,95,null,null
null,null,null,null,null,null,13530,3113,344,null,null
null,null,null,null,null,null,13531,3113,332,null,null
null,null,null,null,null,null,13532,476,3113,null,null
null,null,null,null,null,null,13533,2731,227,null,null
null,null,null,null,null,null,13534,276,177,null,null
null,null,null,null,null,null,13535,359,2918,null,null
null,null,null,null,null,null,13536,349,2918,null,null
null,null,null,null,null,null,13537,346,1947,null,null
null,null,null,null,null,null,13538,1947,130,null,null
null,null,null,null,null,null,13539,276,513,null,null
null,null,null,null,null,null,13540,54,160,null,null
null,null,null,null,null,null,13541,1088,3087,null,null
null,null,null,null,null,null,13542,3114,130,null,null
null,null,null,null,null,null,13543,1940,3087,null,null
null,null,null,null,null,null,13544,160,77,null,null
null,null,null,null,null,null,13545,2687,177,null,null
null,null,null,null,null,null,13546,2455,3115,null,null
null,null,null,null,null,null,13547,263,77,null,null
null,null,null,null,null,null,13548,263,400,null,null
null,null,null,null,null,null,13549,345,1315,null,null
null,null,null,null,null,null,13550,820,1315,null,null
null,null,null,null,null,null,13551,95,3116,null,null
null,null,null,null,null,null,13552,54,3116,null,null
null,null,null,null,null,null,13553,3089,350,null,null
null,null,null,null,null,null,13554,263,475,null,null
null,null,null,null,null,null,13555,1351,475,null,null
null,null,null,null,null,null,13556,2689,192,null,null
null,null,null,null,null,null,13557,1351,3117,null,null
null,null,null,null,null,null,13558,263,3117,null,null
null,null,null,null,null,null,13559,2687,177,null,null
null,null,null,null,null,null,13560,276,77,null,null
null,null,null,null,null,null,13561,3080,130,null,null
null,null,null,null,null,null,13562,352,3080,null,null
null,null,null,null,null,null,13563,1088,3114,null,null
null,null,null,null,null,null,13564,54,3114,null,null
null,null,null,null,null,null,13565,3115,2687,null,null
null,null,null,null,null,null,13566,54,3115,null,null
null,null,null,null,null,null,13567,54,2455,null,null
null,null,null,null,null,null,13568,276,151,null,null
null,null,null,null,null,null,13569,276,151,null,null
null,null,null,null,null,null,13570,476,276,null,null
null,null,null,null,null,null,13571,95,1275,null,null
null,null,null,null,null,null,13572,1275,1523,null,null
null,null,null,null,null,null,13573,2010,276,null,null
null,null,null,null,null,null,13574,276,17,null,null
null,null,null,null,null,null,13575,1777,3115,null,null
null,null,null,null,null,null,13576,2877,2778,null,null
null,null,null,null,null,null,13577,1816,3118,null,null
null,null,null,null,null,null,13578,263,2772,null,null
null,null,null,null,null,null,13579,263,513,null,null
null,null,null,null,null,null,13580,3086,46,null,null
null,null,null,null,null,null,13581,476,3119,null,null
null,null,null,null,null,null,13582,219,3120,null,null
null,null,null,null,null,null,13583,2695,130,null,null
null,null,null,null,null,null,13584,1115,3121,null,null
null,null,null,null,null,null,13585,2877,1351,null,null
null,null,null,null,null,null,13586,3121,2956,null,null
null,null,null,null,null,null,13587,1502,2687,null,null
null,null,null,null,null,null,13588,334,3120,null,null
null,null,null,null,null,null,13589,2066,263,null,null
null,null,null,null,null,null,13590,463,2504,null,null
null,null,null,null,null,null,13591,3122,130,null,null
null,null,null,null,null,null,13592,3086,400,null,null
null,null,null,null,null,null,13593,1826,3123,null,null
null,null,null,null,null,null,13594,54,3124,null,null
null,null,null,null,null,null,13595,3125,1476,null,null
null,null,null,null,null,null,13596,3126,348,null,null
null,null,null,null,null,null,13597,358,3126,null,null
null,null,null,null,null,null,13598,2370,1816,null,null
null,null,null,null,null,null,13599,3127,2051,null,null
null,null,null,null,null,null,13600,2833,332,null,null
null,null,null,null,null,null,13601,2640,162,null,null
null,null,null,null,null,null,13602,1475,3128,null,null
null,null,null,null,null,null,13603,263,2687,null,null
null,null,null,null,null,null,13604,87,263,null,null
null,null,null,null,null,null,13605,410,263,null,null
null,null,null,null,null,null,13606,1151,265,null,null
null,null,null,null,null,null,13607,2663,3086,null,null
null,null,null,null,null,null,13608,1151,2338,null,null
null,null,null,null,null,null,13609,263,58,null,null
null,null,null,null,null,null,13610,263,457,null,null
null,null,null,null,null,null,13611,263,76,null,null
null,null,null,null,null,null,13612,3086,192,null,null
null,null,null,null,null,null,13613,977,2018,null,null
null,null,null,null,null,null,13614,3129,1931,null,null
null,null,null,null,null,null,13615,3130,1476,null,null
null,null,null,null,null,null,13616,2761,3131,null,null
null,null,null,null,null,null,13617,353,3131,null,null
null,null,null,null,null,null,13618,2010,2404,null,null
null,null,null,null,null,null,13619,3132,346,null,null
null,null,null,null,null,null,13620,353,3124,null,null
null,null,null,null,null,null,13621,263,3133,null,null
null,null,null,null,null,null,13622,936,2687,null,null
null,null,null,null,null,null,13623,2,3133,null,null
null,null,null,null,null,null,13624,54,3124,null,null
null,null,null,null,null,null,13625,1620,1290,null,null
null,null,null,null,null,null,13626,3133,151,null,null
null,null,null,null,null,null,13627,3134,347,null,null
null,null,null,null,null,null,13628,349,3134,null,null
null,null,null,null,null,null,13629,3015,1436,null,null
null,null,null,null,null,null,13630,3135,77,null,null
null,null,null,null,null,null,13631,54,3136,null,null
null,null,null,null,null,null,13632,3137,346,null,null
null,null,null,null,null,null,13633,820,2018,null,null
null,null,null,null,null,null,13634,22,3138,null,null
null,null,null,null,null,null,13635,3139,344,null,null
null,null,null,null,null,null,13636,3139,376,null,null
null,null,null,null,null,null,13637,2833,400,null,null
null,null,null,null,null,null,13638,2,3114,null,null
null,null,null,null,null,null,13639,27,2847,null,null
null,null,null,null,null,null,13640,628,2847,null,null
null,null,null,null,null,null,13641,377,3140,null,null
null,null,null,null,null,null,13642,3141,354,null,null
null,null,null,null,null,null,13643,2877,457,null,null
null,null,null,null,null,null,13644,3130,1477,null,null
null,null,null,null,null,null,13645,101,3140,null,null
null,null,null,null,null,null,13646,3130,1477,null,null
null,null,null,null,null,null,13647,3115,1892,null,null
null,null,null,null,null,null,13648,2687,2936,null,null
null,null,null,null,null,null,13649,46,2936,null,null
null,null,null,null,null,null,13650,95,2936,null,null
null,null,null,null,null,null,13651,370,1931,null,null
null,null,null,null,null,null,13652,263,76,null,null
null,null,null,null,null,null,13653,1033,410,null,null
null,null,null,null,null,null,13654,335,2349,null,null
null,null,null,null,null,null,13655,3030,76,null,null
null,null,null,null,null,null,13656,76,3099,null,null
null,null,null,null,null,null,13657,3142,3074,null,null
null,null,null,null,null,null,13658,2010,1524,null,null
null,null,null,null,null,null,13659,2640,3143,null,null
null,null,null,null,null,null,13660,263,2687,null,null
null,null,null,null,null,null,13661,263,2687,null,null
null,null,null,null,null,null,13662,3144,46,null,null
null,null,null,null,null,null,13663,87,2018,null,null
null,null,null,null,null,null,13664,342,3053,null,null
null,null,null,null,null,null,13665,219,2864,null,null
null,null,null,null,null,null,13666,2687,77,null,null
null,null,null,null,null,null,13667,263,77,null,null
null,null,null,null,null,null,13668,2864,400,null,null
null,null,null,null,null,null,13669,3124,2338,null,null
null,null,null,null,null,null,13670,3115,2338,null,null
null,null,null,null,null,null,13671,2864,513,null,null
null,null,null,null,null,null,13672,675,2338,null,null
null,null,null,null,null,null,13673,3114,2687,null,null
null,null,null,null,null,null,13674,2894,3074,null,null
null,null,null,null,null,null,13675,263,1892,null,null
null,null,null,null,null,null,13676,54,3076,null,null
null,null,null,null,null,null,13677,468,3044,null,null
null,null,null,null,null,null,13678,422,1901,null,null
null,null,null,null,null,null,13679,863,2687,null,null
null,null,null,null,null,null,13680,2248,2687,null,null
null,null,null,null,null,null,13681,513,216,null,null
null,null,null,null,null,null,13682,2248,1115,null,null
null,null,null,null,null,null,13683,2248,2399,null,null
null,null,null,null,null,null,13684,907,414,null,null
null,null,null,null,null,null,13685,2661,1901,null,null
null,null,null,null,null,null,13686,33,1901,null,null
null,null,null,null,null,null,13687,282,60,null,null
null,null,null,null,null,null,13688,192,1901,null,null
null,null,null,null,null,null,13689,3145,1475,null,null
null,null,null,null,null,null,13690,263,63,null,null
null,null,null,null,null,null,13691,468,3145,null,null
null,null,null,null,null,null,13692,3146,476,null,null
null,null,null,null,null,null,13693,3147,332,null,null
null,null,null,null,null,null,13694,3000,1816,null,null
null,null,null,null,null,null,13695,46,3124,null,null
null,null,null,null,null,null,13696,265,1901,null,null
null,null,null,null,null,null,13697,3148,1931,null,null
null,null,null,null,null,null,13698,871,3109,null,null
null,null,null,null,null,null,13699,2,216,null,null
null,null,null,null,null,null,13700,177,216,null,null
null,null,null,null,null,null,13701,2970,340,null,null
null,null,null,null,null,null,13702,2970,46,null,null
null,null,null,null,null,null,13703,263,2932,null,null
null,null,null,null,null,null,13704,349,994,null,null
null,null,null,null,null,null,13705,3149,1151,null,null
null,null,null,null,null,null,13706,3149,1088,null,null
null,null,null,null,null,null,13707,265,3150,null,null
null,null,null,null,null,null,13708,10,3151,null,null
null,null,null,null,null,null,13709,342,3151,null,null
null,null,null,null,null,null,13710,1475,3151,null,null
null,null,null,null,null,null,13711,354,3151,null,null
null,null,null,null,null,null,13712,356,2598,null,null
null,null,null,null,null,null,13713,410,2018,null,null
null,null,null,null,null,null,13714,1088,276,null,null
null,null,null,null,null,null,13715,1473,3148,null,null
null,null,null,null,null,null,13716,513,3150,null,null
null,null,null,null,null,null,13717,2010,3076,null,null
null,null,null,null,null,null,13718,3150,400,null,null
null,null,null,null,null,null,13719,476,3150,null,null
null,null,null,null,null,null,13720,1940,3150,null,null
null,null,null,null,null,null,13721,3150,77,null,null
null,null,null,null,null,null,13722,3150,400,null,null
null,null,null,null,null,null,13723,3097,326,null,null
null,null,null,null,null,null,13724,3148,1931,null,null
null,null,null,null,null,null,13725,3152,3049,null,null
null,null,null,null,null,null,13726,54,3082,null,null
null,null,null,null,null,null,13727,46,2997,null,null
null,null,null,null,null,null,13728,46,3114,null,null
null,null,null,null,null,null,13729,46,3114,null,null
null,null,null,null,null,null,13730,219,3150,null,null
null,null,null,null,null,null,13731,3153,2689,null,null
null,null,null,null,null,null,13732,3154,1473,null,null
null,null,null,null,null,null,13733,3153,1755,null,null
null,null,null,null,null,null,13734,3153,371,null,null
null,null,null,null,null,null,13735,3153,281,null,null
null,null,null,null,null,null,13736,3150,86,null,null
null,null,null,null,null,null,13737,675,3150,null,null
null,null,null,null,null,null,13738,3150,130,null,null
null,null,null,null,null,null,13739,276,3155,null,null
null,null,null,null,null,null,13740,3133,2349,null,null
null,null,null,null,null,null,13741,3060,350,null,null
null,null,null,null,null,null,13742,3132,130,null,null
null,null,null,null,null,null,13743,2038,820,null,null
null,null,null,null,null,null,13744,907,2985,null,null
null,null,null,null,null,null,13745,907,263,null,null
null,null,null,null,null,null,13746,3156,1476,null,null
null,null,null,null,null,null,13747,3132,130,null,null
null,null,null,null,null,null,13748,216,130,null,null
null,null,null,null,null,null,13749,354,3099,null,null
null,null,null,null,null,null,13750,216,282,null,null
null,null,null,null,null,null,13751,352,3157,null,null
null,null,null,null,null,null,13752,763,2772,null,null
null,null,null,null,null,null,13753,2687,17,null,null
null,null,null,null,null,null,13754,3150,1436,null,null
null,null,null,null,null,null,13755,46,3150,null,null
null,null,null,null,null,null,13756,343,3150,null,null
null,null,null,null,null,null,13757,352,3150,null,null
null,null,null,null,null,null,13758,3150,340,null,null
null,null,null,null,null,null,13759,3150,344,null,null
null,null,null,null,null,null,13760,3150,1436,null,null
null,null,null,null,null,null,13761,3150,177,null,null
null,null,null,null,null,null,13762,46,2076,null,null
null,null,null,null,null,null,13763,335,2129,null,null
null,null,null,null,null,null,13764,54,3158,null,null
null,null,null,null,null,null,13765,2761,3159,null,null
null,null,null,null,null,null,13766,263,3075,null,null
null,null,null,null,null,null,13767,3160,151,null,null
null,null,null,null,null,null,13768,326,3160,null,null
null,null,null,null,null,null,13769,3160,151,null,null
null,null,null,null,null,null,13770,513,3160,null,null
null,null,null,null,null,null,13771,400,2357,null,null
null,null,null,null,null,null,13772,3161,1642,null,null
null,null,null,null,null,null,13773,468,3130,null,null
null,null,null,null,null,null,13774,2970,1205,null,null
null,null,null,null,null,null,13775,1806,3162,null,null
null,null,null,null,null,null,13776,360,3163,null,null
null,null,null,null,null,null,13777,177,3164,null,null
null,null,null,null,null,null,13778,2782,3165,null,null
null,null,null,null,null,null,13779,263,3165,null,null
null,null,null,null,null,null,13780,54,3166,null,null
null,null,null,null,null,null,13781,1730,1777,null,null
null,null,null,null,null,null,13782,326,3167,null,null
null,null,null,null,null,null,13783,422,3168,null,null
null,null,null,null,null,null,13784,2212,2357,null,null
null,null,null,null,null,null,13785,130,3160,null,null
null,null,null,null,null,null,13786,130,3160,null,null
null,null,null,null,null,null,13787,1642,3160,null,null
null,null,null,null,null,null,13788,3161,177,null,null
null,null,null,null,null,null,13789,346,3066,null,null
null,null,null,null,null,null,13790,263,3066,null,null
null,null,null,null,null,null,13791,216,77,null,null
null,null,null,null,null,null,13792,1642,216,null,null
null,null,null,null,null,null,13793,2038,130,null,null
null,null,null,null,null,null,13794,3133,1436,null,null
null,null,null,null,null,null,13795,2211,355,null,null
null,null,null,null,null,null,13796,3166,216,null,null
null,null,null,null,null,null,13797,2211,3169,null,null
null,null,null,null,null,null,13798,820,2211,null,null
null,null,null,null,null,null,13799,2661,2211,null,null
null,null,null,null,null,null,13800,349,2211,null,null
null,null,null,null,null,null,13801,54,3169,null,null
null,null,null,null,null,null,13802,2687,2211,null,null
null,null,null,null,null,null,13803,276,2018,null,null
null,null,null,null,null,null,13804,354,2211,null,null
null,null,null,null,null,null,13805,3170,1841,null,null
null,null,null,null,null,null,13806,101,3171,null,null
null,null,null,null,null,null,13807,1777,3171,null,null
null,null,null,null,null,null,13808,3172,1544,null,null
null,null,null,null,null,null,13809,3166,130,null,null
null,null,null,null,null,null,13810,2363,3169,null,null
null,null,null,null,null,null,13811,2823,340,null,null
null,null,null,null,null,null,13812,237,3169,null,null
null,null,null,null,null,null,13813,160,3169,null,null
null,null,null,null,null,null,13814,356,2772,null,null
null,null,null,null,null,null,13815,3173,3169,null,null
null,null,null,null,null,null,13816,1947,3169,null,null
null,null,null,null,null,null,13817,1474,2955,null,null
null,null,null,null,null,null,13818,3160,2757,null,null
null,null,null,null,null,null,13819,177,3169,null,null
null,null,null,null,null,null,13820,820,86,null,null
null,null,null,null,null,null,13821,130,3160,null,null
null,null,null,null,null,null,13822,2860,3169,null,null
null,null,null,null,null,null,13823,54,3174,null,null
null,null,null,null,null,null,13824,3161,3169,null,null
null,null,null,null,null,null,13825,1777,994,null,null
null,null,null,null,null,null,13826,994,282,null,null
null,null,null,null,null,null,13827,820,216,null,null
null,null,null,null,null,null,13828,94,216,null,null
null,null,null,null,null,null,13829,1115,216,null,null
null,null,null,null,null,null,13830,2512,335,null,null
null,null,null,null,null,null,13831,2010,2098,null,null
null,null,null,null,null,null,13832,3175,77,null,null
null,null,null,null,null,null,13833,3152,615,null,null
null,null,null,null,null,null,13834,3176,1419,null,null
null,null,null,null,null,null,13835,3156,3130,null,null
null,null,null,null,null,null,13836,3177,332,null,null
null,null,null,null,null,null,13837,2512,77,null,null
null,null,null,null,null,null,13838,3130,58,null,null
null,null,null,null,null,null,13839,2926,130,null,null
null,null,null,null,null,null,13840,3178,3119,null,null
null,null,null,null,null,null,13841,468,414,null,null
null,null,null,null,null,null,13842,2772,340,null,null
null,null,null,null,null,null,13843,3160,2757,null,null
null,null,null,null,null,null,13844,3179,1552,null,null
null,null,null,null,null,null,13845,3115,216,null,null
null,null,null,null,null,null,13846,3150,216,null,null
null,null,null,null,null,null,13847,263,216,null,null
null,null,null,null,null,null,13848,79,216,null,null
null,null,null,null,null,null,13849,3095,3160,null,null
null,null,null,null,null,null,13850,3095,3160,null,null
null,null,null,null,null,null,13851,3180,326,null,null
null,null,null,null,null,null,13852,54,3179,null,null
null,null,null,null,null,null,13853,46,3181,null,null
null,null,null,null,null,null,13854,3181,177,null,null
null,null,null,null,null,null,13855,3181,2429,null,null
null,null,null,null,null,null,13856,353,3182,null,null
null,null,null,null,null,null,13857,3166,177,null,null
null,null,null,null,null,null,13858,3183,359,null,null
null,null,null,null,null,null,13859,350,3074,null,null
null,null,null,null,null,null,13860,342,3074,null,null
null,null,null,null,null,null,13861,3181,130,null,null
null,null,null,null,null,null,13862,353,3182,null,null
null,null,null,null,null,null,13863,1607,1544,null,null
null,null,null,null,null,null,13864,3184,513,null,null
null,null,null,null,null,null,13865,276,2087,null,null
null,null,null,null,null,null,13866,3185,350,null,null
null,null,null,null,null,null,13867,276,1436,null,null
null,null,null,null,null,null,13868,177,3186,null,null
null,null,null,null,null,null,13869,3187,77,null,null
null,null,null,null,null,null,13870,2226,2430,null,null
null,null,null,null,null,null,13871,3060,861,null,null
null,null,null,null,null,null,13872,2156,2502,null,null
null,null,null,null,null,null,13873,820,216,null,null
null,null,null,null,null,null,13874,76,216,null,null
null,null,null,null,null,null,13875,76,216,null,null
null,null,null,null,null,null,13876,220,1901,null,null
null,null,null,null,null,null,13877,3188,130,null,null
null,null,null,null,null,null,13878,878,24,null,null
null,null,null,null,null,null,13879,2453,3039,null,null
null,null,null,null,null,null,13880,2970,348,null,null
null,null,null,null,null,null,13881,358,1211,null,null
null,null,null,null,null,null,13882,54,3189,null,null
null,null,null,null,null,null,13883,1476,1211,null,null
null,null,null,null,null,null,13884,1211,130,null,null
null,null,null,null,null,null,13885,54,3190,null,null
null,null,null,null,null,null,13886,3191,130,null,null
null,null,null,null,null,null,13887,1685,3192,null,null
null,null,null,null,null,null,13888,265,1161,null,null
null,null,null,null,null,null,13889,1161,348,null,null
null,null,null,null,null,null,13890,3181,675,null,null
null,null,null,null,null,null,13891,3181,360,null,null
null,null,null,null,null,null,13892,46,3169,null,null
null,null,null,null,null,null,13893,177,3167,null,null
null,null,null,null,null,null,13894,468,2766,null,null
null,null,null,null,null,null,13895,694,3169,null,null
null,null,null,null,null,null,13896,2782,77,null,null
null,null,null,null,null,null,13897,87,1901,null,null
null,null,null,null,null,null,13898,468,3191,null,null
null,null,null,null,null,null,13899,335,376,null,null
null,null,null,null,null,null,13900,2894,177,null,null
null,null,null,null,null,null,13901,1901,714,null,null
null,null,null,null,null,null,13902,343,1014,null,null
null,null,null,null,null,null,13903,87,216,null,null
null,null,null,null,null,null,13904,2640,216,null,null
null,null,null,null,null,null,13905,201,282,null,null
null,null,null,null,null,null,13906,3193,1915,null,null
null,null,null,null,null,null,13907,610,3193,null,null
null,null,null,null,null,null,13908,3194,2985,null,null
null,null,null,null,null,null,13909,3167,77,null,null
null,null,null,null,null,null,13910,46,3167,null,null
null,null,null,null,null,null,13911,476,3195,null,null
null,null,null,null,null,null,13912,3000,360,null,null
null,null,null,null,null,null,13913,476,1901,null,null
null,null,null,null,null,null,13914,177,2938,null,null
null,null,null,null,null,null,13915,2938,77,null,null
null,null,null,null,null,null,13916,820,3196,null,null
null,null,null,null,null,null,13917,156,171,null,null
null,null,null,null,null,null,13918,3155,2211,null,null
null,null,null,null,null,null,13919,58,2782,null,null
null,null,null,null,null,null,13920,1088,216,null,null
null,null,null,null,null,null,13921,2018,130,null,null
null,null,null,null,null,null,13922,63,216,null,null
null,null,null,null,null,null,13923,3197,177,null,null
null,null,null,null,null,null,13924,468,3197,null,null
null,null,null,null,null,null,13925,871,3142,null,null
null,null,null,null,null,null,13926,216,326,null,null
null,null,null,null,null,null,13927,2018,130,null,null
null,null,null,null,null,null,13928,1437,977,null,null
null,null,null,null,null,null,13929,3198,326,null,null
null,null,null,null,null,null,13930,54,3082,null,null
null,null,null,null,null,null,13931,3167,130,null,null
null,null,null,null,null,null,13932,130,3199,null,null
null,null,null,null,null,null,13933,2226,3200,null,null
null,null,null,null,null,null,13934,2937,354,null,null
null,null,null,null,null,null,13935,2877,476,null,null
null,null,null,null,null,null,13936,77,3199,null,null
null,null,null,null,null,null,13937,3201,820,null,null
null,null,null,null,null,null,13938,3201,326,null,null
null,null,null,null,null,null,13939,3202,345,null,null
null,null,null,null,null,null,13940,177,3193,null,null
null,null,null,null,null,null,13941,431,3193,null,null
null,null,null,null,null,null,13942,3203,130,null,null
null,null,null,null,null,null,13943,937,3203,null,null
null,null,null,null,null,null,13944,914,2340,null,null
null,null,null,null,null,null,13945,3089,2864,null,null
null,null,null,null,null,null,13946,3204,400,null,null
null,null,null,null,null,null,13947,1607,2818,null,null
null,null,null,null,null,null,13948,2687,177,null,null
null,null,null,null,null,null,13949,513,2967,null,null
null,null,null,null,null,null,13950,46,2967,null,null
null,null,null,null,null,null,13951,282,2967,null,null
null,null,null,null,null,null,13952,326,2967,null,null
null,null,null,null,null,null,13953,334,2967,null,null
null,null,null,null,null,null,13954,343,2967,null,null
null,null,null,null,null,null,13955,3205,343,null,null
null,null,null,null,null,null,13956,3205,340,null,null
null,null,null,null,null,null,13957,2689,3206,null,null
null,null,null,null,null,null,13958,3193,1915,null,null
null,null,null,null,null,null,13959,3052,3193,null,null
null,null,null,null,null,null,13960,46,1397,null,null
null,null,null,null,null,null,13961,46,3205,null,null
null,null,null,null,null,null,13962,3150,2099,null,null
null,null,null,null,null,null,13963,1353,3193,null,null
null,null,null,null,null,null,13964,1033,3200,null,null
null,null,null,null,null,null,13965,2995,2689,null,null
null,null,null,null,null,null,13966,3114,2850,null,null
null,null,null,null,null,null,13967,1804,3114,null,null
null,null,null,null,null,null,13968,267,2818,null,null
null,null,null,null,null,null,13969,3114,130,null,null
null,null,null,null,null,null,13970,3114,346,null,null
null,null,null,null,null,null,13971,3207,1339,null,null
null,null,null,null,null,null,13972,3208,2818,null,null
null,null,null,null,null,null,13973,326,2357,null,null
null,null,null,null,null,null,13974,2640,3209,null,null
null,null,null,null,null,null,13975,2640,3210,null,null
null,null,null,null,null,null,13976,2640,3211,null,null
null,null,null,null,null,null,13977,2640,3212,null,null
null,null,null,null,null,null,13978,3213,2640,null,null
null,null,null,null,null,null,13979,2640,3214,null,null
null,null,null,null,null,null,13980,2640,3215,null,null
null,null,null,null,null,null,13981,1476,3207,null,null
null,null,null,null,null,null,13982,3070,2936,null,null
null,null,null,null,null,null,13983,2689,1971,null,null
null,null,null,null,null,null,13984,2687,177,null,null
null,null,null,null,null,null,13985,177,3164,null,null
null,null,null,null,null,null,13986,3172,1544,null,null
null,null,null,null,null,null,13987,675,177,null,null
null,null,null,null,null,null,13988,675,326,null,null
null,null,null,null,null,null,13989,3216,1642,null,null
null,null,null,null,null,null,13990,468,2772,null,null
null,null,null,null,null,null,13991,1473,2772,null,null
null,null,null,null,null,null,13992,2,3167,null,null
null,null,null,null,null,null,13993,2687,177,null,null
null,null,null,null,null,null,13994,3000,474,null,null
null,null,null,null,null,null,13995,3015,2197,null,null
null,null,null,null,null,null,13996,2018,192,null,null
null,null,null,null,null,null,13997,3217,151,null,null
null,null,null,null,null,null,13998,1777,675,null,null
null,null,null,null,null,null,13999,219,675,null,null
null,null,null,null,null,null,14000,468,675,null,null
null,null,null,null,null,null,14001,79,1211,null,null
null,null,null,null,null,null,14002,3217,513,null,null
null,null,null,null,null,null,14003,468,3217,null,null
null,null,null,null,null,null,14004,177,2938,null,null
null,null,null,null,null,null,14005,2191,3218,null,null
null,null,null,null,null,null,14006,3132,3219,null,null
